Eastern Central US  (309,1332)  (364,1318)  (423,1327)  (308,1389)  (363,1375)  (418,1396)  (405,1457)  (345,1447)  (290,1451)  (239,1503)  (313,1510)  (259,1566)  (258,1628)  | overflowToLeft=false
136 Sea Zone  (10246,2755)  (10200,2800)  (10200,2754)  (10291,2801)  (10246,2709)  (10292,2709)  (10292,2755)  (10198,2708)  (10245,2846)  (10199,2846)  (10337,2801)  (10337,2847)  (10291,2847)  (10244,2663)  (10290,2663)  (10336,2663)  (10338,2709)  (10338,2755)  (10158,2662)  (10382,2619)  (10245,2892)  (10199,2892)  (10383,2801)  (10383,2847)  (10383,2893)  (10337,2893)  (10291,2893)  (10204,2617)  (10250,2617)  (10296,2617)  (10384,2665)  (10384,2711)  (10158,2616)  (10342,2573)  (10388,2573)  (10245,2938)  (10199,2938)  (10414,2939)  (10368,2939)  (10322,2939)  (10204,2571)  (10250,2571)  (10296,2571)  (10158,2570)  | overflowToLeft=false
Central Egpyt  (3899,2554)  (3899,2600)  (3945,2572)  (3942,2617)  (3987,2614)  (4030,2615)  (3993,2568)  (3974,2663)  (4018,2661)  (4065,2665)  (4077,2614)  (4038,2566)  (4087,2566)  (4120,2634)  (4109,2677)  (3978,2713)  (4022,2710)  (4068,2724)  (4113,2724)  | overflowToLeft=false
Great Lakes  (303,1079)  (315,1125)  (349,1063)  (204,981)  (174,1081)  (158,986)  (146,940)  (128,1121)  (115,1228)  (115,1182)  (100,976)  (100,930)  (260,1043)  (286,1265)  (349,1245)  (516,1169)  (395,1090)  | overflowToLeft=false
59 Sea Zone  (1502,2205)  (1456,2250)  (1456,2204)  (1547,2251)  (1502,2159)  (1548,2159)  (1548,2205)  (1454,2158)  (1501,2296)  (1455,2296)  (1410,2250)  (1410,2204)  (1593,2251)  (1593,2297)  (1547,2297)  (1409,2297)  (1500,2113)  (1546,2113)  (1592,2113)  (1594,2159)  (1594,2205)  (1408,2158)  (1408,2112)  (1454,2112)  (1501,2342)  (1455,2342)  (1600,2343)  (1554,2343)  (1409,2343)  (1500,2067)  (1546,2067)  (1592,2067)  (1381,2066)  (1427,2066)  (1508,2388)  (1462,2388)  (1600,2389)  (1554,2389)  (1416,2389)  (1473,2021)  (1519,2021)  (1565,2021)  (1381,2020)  (1427,2020)  (1508,2434)  (1462,2434)  (1600,2435)  (1554,2435)  (1416,2435)  | overflowToLeft=false
Austria  (3219,1266)  (3219,1310)  (3219,1354)  (3262,1303)  (3175,1312)  (3175,1356)  (3131,1337)  (3082,1330)  (3264,1347)  (3264,1256)  (3308,1289)  | overflowToLeft=false
118 Sea Zone  (8600,1840)  (8554,1885)  (8554,1839)  (8645,1886)  (8600,1794)  (8646,1794)  (8646,1840)  (8552,1793)  (8599,1931)  (8553,1931)  (8691,1886)  (8691,1932)  (8645,1932)  (8598,1748)  (8644,1748)  (8690,1748)  (8692,1794)  (8692,1840)  (8520,1747)  (8599,1977)  (8553,1977)  (8718,1978)  (8672,1978)  (8566,1702)  (8612,1702)  (8658,1702)  (8704,1702)  (8520,1701)  (8566,1656)  (8612,1656)  (8658,1656)  (8704,1656)  (8520,1655)  (8603,1610)  (8649,1610)  (8695,1610)  (8602,1564)  (8648,1564)  (8694,1564)  | overflowToLeft=false
Peloponnese  (3566,1941)  (3617,1978)  | overflowToLeft=false
10 Sea Zone  (2546,460)  (2500,505)  (2500,459)  (2591,506)  (2546,414)  (2592,414)  (2592,460)  (2498,413)  (2454,510)  (2454,464)  (2637,506)  (2638,394)  (2638,440)  (2452,418)  (2683,486)  (2684,394)  (2684,440)  (2406,445)  (2406,399)  (2729,486)  (2730,394)  (2730,440)  | overflowToLeft=false
Eastern French Africa  (2605,2741)  (2609,2807)  (2609,2873)  (2606,2939)  (2678,2976)  (2675,2893)  (2669,2822)  (2679,2750)  (2739,2738)  (2738,2804)  (2747,2866)  (2749,2933)  (2810,2833)  (2801,2755)  (2873,2778)  (2927,2720)  | overflowToLeft=false
Eastern Turkey  (4430,1657)  (4365,1702)  (4418,1716)  (4469,1726)  (4386,1771)  (4444,1782)  (4418,1835)  (4481,1840)  | overflowToLeft=false
77 Sea Zone  (4936,3712)  (4890,3757)  (4890,3711)  (4981,3758)  (4936,3666)  (4982,3666)  (4982,3712)  (4888,3665)  (4935,3803)  (4889,3803)  (4844,3757)  (4844,3711)  (5027,3758)  (5027,3804)  (4981,3804)  (4843,3804)  (4934,3620)  (4980,3620)  (5026,3620)  (5028,3666)  (5028,3712)  (4842,3665)  (4842,3619)  (4888,3619)  (5072,3576)  (4935,3849)  (4889,3849)  (4798,3758)  (4798,3712)  (5073,3758)  (5073,3804)  (5073,3850)  (5027,3850)  (4981,3850)  (4843,3850)  (4797,3850)  (4797,3804)  (5074,3622)  (5074,3668)  (5118,3576)  (5119,3714)  (5119,3760)  (5119,3806)  (5119,3852)  (5120,3622)  (5120,3668)  | overflowToLeft=false
Southern Italy  (3287,1754)  (3330,1754)  (3374,1759)  (3404,1803)  (3309,1906)  (3324,1861)  (3331,1815)  (3289,1797)  | overflowToLeft=true
Gold Coast  (2588,3076)  (2534,3091)  (2467,3128)  (2422,3183)  (2395,3236)  (2397,3292)  (2411,3344)  (2475,3348)  (2459,3289)  (2456,3233)  (2501,3179)  (2564,3154)  (2625,3136)  (2518,3236)  (2583,3214)  (2640,3194)  (2707,3164)  (2693,3224)  (2640,3257)  (2650,3308)  (2579,3274)  (2519,3293)  (2549,3348)  | overflowToLeft=false
Japan  (7788,1733)  (7835,1731)  (7858,1682)  (7886,1723)  (7915,1675)  (7962,1658)  (7937,1721)  (7983,1706)  (7984,1753)  (7976,1609)  (7995,1797)  (8042,1549)  (8092,1553)  (8105,1505)  (8052,1502)  (8082,1458)  (8035,1455)  (8022,1402)  | overflowToLeft=false
Tasmania  (8592,4528)  (8651,4527)  (8636,4583)  | overflowToLeft=false
120 Sea Zone  (8415,2064)  (8460,2110)  (8414,2110)  (8461,2025)  (8506,2071)  (8506,2117)  (8460,2156)  (8414,2156)  (8507,2025)  (8513,2163)  (8552,2071)  (8552,2117)  (8467,2202)  (8421,2202)  (8375,2202)  (8553,2025)  (8559,2163)  (8559,2209)  (8513,2209)  (8598,2071)  (8598,2117)  (8467,2248)  (8421,2248)  (8375,2248)  (8599,2025)  (8554,2255)  (8644,2071)  (8644,2117)  (8645,2025)  (8690,2071)  (8690,2117)  (8691,2025)  | overflowToLeft=false
Ceylon  (5794,3473)  (5785,3427)  (5787,3377)  (5832,3422)  | overflowToLeft=false
Leningrad  (3849,548)  (3893,548)  (3879,592)  (3870,504)  (3824,502)  (3832,593)  (3787,626)  (3842,457)  (3800,548)  | overflowToLeft=true
Northern Siberia  (5622,186)  (5672,185)  (5722,186)  (5772,186)  (5646,236)  (5696,236)  (5746,236)  (5796,236)  (5628,287)  (5679,287)  (5730,286)  (5781,285)  (5667,338)  (5718,338)  (5769,338)  (5686,388)  (5736,388)  (5785,388)  (5771,439)  | overflowToLeft=false
71 Sea Zone  (3052,4580)  (3006,4625)  (3006,4579)  (3097,4626)  (3052,4534)  (3098,4534)  (3098,4580)  (3004,4533)  (3051,4671)  (3005,4671)  (2960,4625)  (2960,4579)  (3143,4626)  (3143,4672)  (3097,4672)  (2959,4672)  (3050,4488)  (3096,4488)  (3142,4488)  (3144,4534)  (3144,4580)  (2958,4533)  (2958,4487)  (3004,4487)  (3188,4444)  (3051,4717)  (3005,4717)  (2914,4626)  (2914,4580)  (3189,4626)  (3189,4672)  (3189,4718)  (3143,4718)  (3097,4718)  (2959,4718)  (2913,4718)  (2913,4672)  (3050,4442)  (3096,4442)  (3142,4442)  (3190,4490)  (3190,4536)  (2912,4534)  (2912,4488)  (2912,4442)  (2958,4441)  (3004,4441)  (3188,4398)  (3234,4398)  (3234,4444)  (2868,4626)  (2868,4580)  (3235,4582)  (3235,4628)  (3235,4674)  (3235,4720)  (2867,4754)  (2867,4708)  (2867,4396)  (3050,4396)  (3096,4396)  (3142,4396)  (3236,4490)  (3236,4536)  (2866,4534)  (2866,4488)  (2866,4442)  (2913,4395)  (2959,4395)  (2822,4662)  (2822,4616)  (3281,4582)  (3281,4628)  (3281,4674)  (3281,4720)  (2821,4754)  (2821,4708)  (2821,4396)  (3282,4506)  (2820,4570)  (2820,4524)  (2820,4478)  (3327,4556)  (3327,4602)  (3327,4648)  (3327,4694)  (3327,4740)  (3373,4600)  (3373,4646)  (3373,4692)  (3373,4738)  (3419,4690)  (3419,4736)  (3465,4712)  (3511,4712)  (3557,4705)  (3557,4751)  (3603,4699)  (3603,4745)  | overflowToLeft=false
Kwangsi  (6932,2323)  (6886,2368)  (6886,2322)  (6955,2369)  (6932,2277)  (6978,2277)  (6884,2276)  (6840,2337)  (6926,2415)  (6838,2291)  (6949,2225)  (7006,2227)  | overflowToLeft=false
30 Sea Zone  (833,1375)  (787,1420)  (787,1374)  (878,1421)  (833,1329)  (879,1329)  (879,1375)  (785,1328)  (832,1466)  (786,1466)  (741,1420)  (741,1374)  (924,1421)  (924,1467)  (878,1467)  (740,1467)  (831,1283)  (877,1283)  (923,1283)  (925,1329)  (925,1375)  (739,1328)  (969,1239)  (832,1512)  (786,1512)  (695,1421)  (970,1421)  (970,1467)  (970,1513)  (924,1513)  (878,1513)  (740,1513)  (694,1513)  (694,1467)  (875,1237)  (921,1237)  (971,1285)  (971,1331)  (967,1193)  (832,1558)  (786,1558)  (1011,1559)  (965,1559)  (919,1559)  (740,1559)  (694,1559)  (648,1484)  (852,1191)  (898,1191)  (944,1147)  (990,1147)  (856,1145)  (931,1101)  (977,1101)  | overflowToLeft=false
Tanganyika  (4144,3707)  (4212,3711)  (4271,3757)  (4208,3777)  (4134,3771)  (4070,3720)  (4004,3750)  (4072,3795)  (4016,3826)  (4089,3866)  (4157,3844)  (4224,3844)  (4190,3917)  (4254,3914)  (4280,3837)  | overflowToLeft=false
108 Sea Zone  (8757,1281)  (8711,1326)  (8711,1280)  (8802,1327)  (8757,1235)  (8803,1235)  (8803,1281)  (8709,1234)  (8718,1372)  (8672,1372)  (8665,1326)  (8665,1280)  (8848,1327)  (8755,1189)  (8801,1189)  (8847,1189)  (8849,1235)  (8849,1281)  (8663,1234)  (8663,1188)  (8709,1188)  (8626,1411)  (8893,1173)  (8718,1418)  (8672,1418)  (8619,1365)  (8619,1319)  (8894,1327)  (8895,1219)  (8895,1265)  (8617,1273)  (8617,1227)  (8617,1181)  (8626,1457)  (8718,1464)  (8672,1464)  (8626,1503)  | overflowToLeft=false
Caucasus  (4414,1384)  (4368,1383)  (4321,1383)  (4275,1381)  (4368,1427)  (4320,1428)  (4336,1336)  (4380,1334)  (4424,1338)  (4416,1429)  (4460,1440)  (4270,1424)  (4325,1473)  (4355,1291)  (4401,1286)  (4470,1304)  (4403,1241)  (4371,1472)  (4458,1490)  | overflowToLeft=false
New Zealand  (9396,4378)  (9348,4378)  (9334,4422)  (9384,4330)  (9394,4214)  (9431,4312)  (9447,4360)  | overflowToLeft=false
Southern Anglo Egyptian Sudan  (3961,3276)  (3960,3225)  (3961,3171)  (4014,3172)  (4013,3223)  (4016,3275)  (4019,3329)  (3956,3328)  (3961,3382)  (4021,3386)  (4070,3184)  (4077,3240)  (4072,3328)  (4076,3386)  (4127,3339)  (4129,3394)  (3898,3381)  (3903,3324)  (3908,3269)  (3901,3204)  (3842,3211)  (3858,3275)  (3802,3269)  (3842,3330)  (3750,3270)  (3967,3116)  | overflowToLeft=false
102 Sea Zone  (8470,953)  (8424,998)  (8424,952)  (8515,999)  (8470,907)  (8516,907)  (8516,953)  (8422,906)  (8469,1044)  (8423,1044)  (8378,998)  (8378,952)  (8561,999)  (8561,1045)  (8515,1045)  (8377,1045)  (8468,861)  (8514,861)  (8560,861)  (8562,907)  (8562,953)  (8376,906)  (8376,860)  (8422,860)  (8606,817)  (8469,1090)  (8423,1090)  (8332,999)  (8332,953)  (8607,999)  (8607,1045)  (8607,1091)  (8561,1091)  (8515,1091)  (8377,1091)  (8331,1091)  (8331,1045)  (8468,815)  (8514,815)  (8560,815)  (8608,863)  (8608,909)  (8330,907)  (8330,861)  (8346,814)  (8392,814)  (8652,779)  (8286,999)  (8286,953)  (8653,955)  (8653,1001)  (8653,1047)  (8653,1093)  (8285,1127)  (8285,1081)  (8654,825)  (8654,871)  (8284,907)  (8698,779)  (8699,917)  (8699,963)  (8699,1009)  (8699,1055)  (8699,1101)  (8700,825)  (8700,871)  | overflowToLeft=false
87 Sea Zone  (6568,3188)  (6522,3233)  (6522,3187)  (6613,3234)  (6568,3142)  (6614,3142)  (6614,3188)  (6520,3141)  (6567,3279)  (6659,3234)  (6659,3280)  (6613,3280)  (6566,3096)  (6660,3176)  (6481,3095)  (6705,3304)  (6659,3326)  (6613,3326)  (6527,3050)  (6481,3049)  (6728,3350)  (6573,3014)  (6527,3004)  (6481,3003)  (6728,3396)  (6567,2958)  | overflowToLeft=false
Corsica  (2980,1653)  | overflowToLeft=false
Dutch East Indies  (7531,3835)  (7661,3854)  (7727,3825)  | overflowToLeft=false
159 Sea Zone  (9398,4482)  (9352,4527)  (9352,4481)  (9443,4528)  (9414,4436)  (9444,4482)  (9460,4424)  (9397,4573)  (9351,4573)  (9306,4527)  (9306,4481)  (9489,4528)  (9489,4574)  (9443,4574)  (9305,4574)  (9490,4470)  (9506,4382)  (9270,4356)  (9397,4619)  (9351,4619)  (9260,4528)  (9535,4516)  (9535,4562)  (9535,4608)  (9489,4620)  (9443,4620)  (9305,4620)  (9259,4620)  (9259,4574)  (9536,4428)  (9552,4341)  (9316,4316)  (9569,4654)  (9225,4310)  (9224,4400)  (9462,4303)  (9397,4665)  (9351,4665)  (9581,4474)  (9581,4520)  (9581,4566)  (9523,4666)  (9477,4666)  (9305,4666)  (9259,4666)  (9213,4666)  (9213,4620)  (9582,4387)  (9550,4295)  (9596,4284)  (9598,4330)  (9271,4270)  (9317,4270)  (9615,4612)  (9615,4658)  (9569,4700)  (9179,4354)  (9179,4308)  (9225,4264)  (9178,4443)  (9177,4262)  (9619,4704)  (9456,4257)  (9502,4257)  (9431,4711)  (9385,4711)  (9627,4433)  (9627,4479)  (9627,4525)  (9523,4712)  (9477,4712)  (9339,4712)  (9293,4712)  (9247,4712)  (9201,4712)  (9167,4666)  (9167,4620)  (9628,4376)  (9548,4249)  (9155,4724)  (9594,4238)  (9640,4238)  (9642,4284)  (9644,4330)  (9271,4224)  (9317,4224)  (9573,4746)  (9133,4397)  (9133,4351)  (9223,4218)  (9132,4477)  (9131,4305)  (9131,4259)  (9177,4216)  (9657,4750)  (9128,4213)  (9436,4211)  (9482,4211)  (9121,4678)  (9121,4632)  (9528,4203)  (9109,4754)  (9574,4192)  (9620,4192)  (9101,4586)  (9269,4178)  (9315,4178)  (9087,4431)  (9087,4385)  (9223,4172)  (9086,4509)  (9085,4339)  (9085,4293)  (9174,4170)  (9361,4168)  (9082,4247)  (9082,4201)  (9128,4167)  (9407,4165)  (9453,4165)  (9075,4708)  (9075,4662)  (9499,4157)  (9074,4155)  | overflowToLeft=false
Western Madras  (5591,2694)  (5605,2756)  (5563,2820)  (5599,2880)  (5536,2897)  (5474,2920)  (5507,2985)  (5559,2961)  (5615,2945)  (5539,3048)  (5596,3023)  (5655,3031)  (5565,3108)  (5626,3087)  (5578,3167)  (5638,3149)  (5696,3180)  (5633,3212)  (5629,3274)  (5696,3247)  (5649,3340)  | overflowToLeft=false
61 Sea Zone  (1798,2334)  (1752,2379)  (1752,2333)  (1843,2380)  (1798,2288)  (1844,2288)  (1844,2334)  (1750,2287)  (1797,2425)  (1751,2425)  (1706,2379)  (1706,2333)  (1889,2380)  (1889,2426)  (1843,2426)  (1705,2426)  (1796,2242)  (1842,2242)  (1888,2242)  (1890,2288)  (1890,2334)  (1704,2287)  (1704,2241)  (1750,2241)  (1934,2198)  (1797,2471)  (1751,2471)  (1660,2380)  (1660,2334)  (1935,2380)  (1935,2426)  (1935,2472)  (1889,2472)  (1843,2472)  (1705,2472)  (1659,2472)  (1659,2426)  (1796,2196)  (1842,2196)  (1888,2196)  (1936,2244)  (1936,2290)  (1658,2288)  (1658,2242)  (1658,2196)  (1704,2195)  (1750,2195)  (1934,2152)  (1980,2152)  (1980,2198)  (1797,2517)  (1751,2517)  (1981,2336)  (1981,2382)  (1981,2428)  (1981,2474)  (1935,2518)  (1889,2518)  (1843,2518)  (1705,2518)  (1659,2518)  (1646,2150)  (1796,2150)  (1842,2150)  (1888,2150)  (1982,2244)  (1982,2290)  (1692,2149)  (1738,2149)  (1983,2520)  (2026,2114)  (2026,2160)  (2027,2336)  (2027,2382)  (2027,2428)  (2027,2474)  (2028,2206)  (2028,2252)  (2029,2520)  (2073,2298)  (2073,2344)  (2073,2390)  (2073,2436)  (2119,2262)  (2119,2308)  (2119,2354)  (2119,2400)  (2165,2262)  (2165,2308)  (2165,2354)  (2211,2262)  | overflowToLeft=false
Orel Kursk  (3916,906)  (3969,881)  (3974,932)  (3921,956)  (3938,1009)  (3989,1040)  (3989,990)  (4040,972)  (4041,1022)  (4091,1032)  (4039,1072)  | overflowToLeft=false
Bolivia  (601,3500)  (592,3561)  (655,3561)  (713,3569)  (598,3623)  (659,3623)  (721,3624)  (779,3635)  (715,3688)  (655,3680)  (657,3739)  | overflowToLeft=false
Yukon  (9636,127)  (9590,172)  (9590,126)  (9681,173)  (9636,81)  (9682,81)  (9682,127)  (9588,80)  (9635,218)  (9544,169)  (9727,173)  (9727,219)  (9681,219)  (9634,35)  (9680,35)  (9728,55)  (9728,101)  (9542,123)  (9542,77)  (9588,34)  (9539,31)  (9635,264)  (9773,147)  (9773,193)  (9773,239)  (9727,265)  (9681,265)  (9496,132)  (9496,86)  (9493,40)  (9793,285)  (9819,160)  (9819,206)  (9839,252)  (9839,298)  (9885,271)  (9931,302)  | overflowToLeft=false
33 Sea Zone  (1924,1378)  (1878,1423)  (1878,1377)  (1969,1424)  (1924,1332)  (1970,1332)  (1970,1378)  (1876,1331)  (1923,1469)  (1877,1469)  (1832,1423)  (1832,1377)  (2015,1424)  (2015,1470)  (1969,1470)  (1831,1470)  (1922,1286)  (1968,1286)  (2014,1286)  (2016,1332)  (2016,1378)  (1830,1331)  (1830,1285)  (1876,1285)  (2060,1261)  (1923,1515)  (1877,1515)  (1786,1424)  (1786,1378)  (2061,1424)  (2061,1470)  (2061,1516)  (2015,1516)  (1969,1516)  (1831,1516)  (1785,1516)  (1785,1470)  (1922,1240)  (2062,1307)  (2062,1353)  (1784,1332)  (1784,1286)  (1784,1240)  (1830,1239)  (1876,1239)  (2106,1261)  (1923,1561)  (1877,1561)  (2107,1399)  (2107,1445)  (2107,1491)  (2107,1537)  (2061,1562)  (2015,1562)  (1969,1562)  (1831,1562)  (1785,1562)  (1758,1194)  (1922,1194)  (2108,1307)  (2108,1353)  (1804,1193)  (1850,1193)  (2152,1261)  (2153,1399)  (2153,1445)  (2153,1491)  (2153,1537)  (1758,1148)  (1896,1148)  (2154,1307)  (2154,1353)  (1804,1147)  (1850,1147)  (2198,1261)  (2199,1399)  (2199,1445)  (2199,1491)  (2199,1537)  (2200,1307)  (2200,1353)  | overflowToLeft=false
Kyushu Shikoku  (7767,1791)  (7812,1798)  (7863,1786)  (7909,1777)  (7801,1843)  (7814,1888)  | overflowToLeft=false
Northern China  (6334,1497)  (6333,1443)  (6385,1443)  (6389,1498)  (6394,1551)  (6334,1554)  (6275,1525)  (6277,1468)  (6222,1476)  (6209,1537)  (6390,1607)  (6444,1588)  (6446,1534)  (6442,1469)  (6281,1415)  | overflowToLeft=false
Eastern Evenki  (6919,188)  (6873,233)  (6873,187)  (6964,234)  (6919,142)  (6965,142)  (6965,188)  (6871,141)  (6918,279)  (6872,279)  (6827,233)  (6827,187)  (7010,234)  (7010,280)  (6964,280)  (6826,280)  (6917,96)  (6963,96)  (7009,96)  (7011,142)  (7011,188)  (6825,141)  (6825,95)  (6871,95)  (7055,52)  (6918,325)  (6872,325)  (6781,234)  (6781,188)  (7056,234)  (7056,280)  (6826,326)  (6780,326)  (6780,280)  (6917,50)  (6963,50)  (7009,50)  (7057,98)  (7057,144)  (6779,142)  (6779,96)  (6779,50)  (6825,49)  (6871,49)  (7055,6)  (7101,6)  (7101,52)  (6735,234)  (7102,190)  (7102,236)  (6856,372)  (6810,372)  (6764,372)  (6734,326)  (6734,280)  (6917,4)  (6963,4)  (7009,4)  (7103,98)  (7103,144)  (6733,156)  (6786,3)  (6832,3)  (6718,388)  (7147,0)  (7147,46)  (7148,190)  (7148,236)  (6856,418)  (6810,418)  (6764,418)  (6688,342)  (7149,92)  (7149,138)  (6718,434)  (7193,0)  (7193,46)  (7195,92)  (7195,138)  (6745,480)  (6699,480)  | overflowToLeft=false
Hawaiian Islands  (9172,2023)  (9218,2028)  (9258,2060)  | overflowToLeft=false
Baluchistan  (5341,2444)  (5388,2445)  (5289,2443)  (5341,2392)  (5338,2492)  (5387,2491)  (5390,2392)  (5288,2489)  (5288,2539)  (5336,2539)  (5240,2447)  (5187,2440)  (5290,2391)  (5441,2370)  (5438,2415)  (5493,2390)  | overflowToLeft=false
Papua  (8416,3510)  (8465,3510)  (8511,3511)  (8560,3532)  (8604,3562)  (8411,3570)  (8638,3608)  | overflowToLeft=false
36 Sea Zone  (590,1887)  (544,1932)  (544,1886)  (635,1933)  (590,1841)  (636,1841)  (636,1887)  (542,1840)  (589,1978)  (543,1978)  (498,1932)  (498,1886)  (681,1933)  (681,1979)  (635,1979)  (497,1979)  (588,1795)  (634,1795)  (680,1795)  (682,1841)  (682,1887)  (496,1840)  (496,1794)  (542,1794)  (726,1751)  (589,2024)  (543,2024)  (452,1899)  (727,1933)  (727,1979)  (727,2025)  (681,2025)  (635,2025)  (588,1749)  (634,1749)  (680,1749)  (728,1797)  (728,1843)  (450,1853)  (450,1807)  (495,1748)  (541,1748)  (726,1705)  (589,2070)  (543,2070)  (737,2071)  (691,2071)  (645,2071)  (587,1703)  (633,1703)  (679,1703)  (530,1702)  (725,1659)  (599,2116)  (553,2116)  (737,2117)  (691,2117)  (645,2117)  (580,1657)  (626,1657)  (672,1657)  | overflowToLeft=false
Novgorod  (4003,677)  (4002,630)  (4052,607)  (4099,577)  (4053,657)  (4028,725)  (4020,776)  (3948,623)  (3953,675)  (3975,725)  (3900,643)  (4102,629)  | overflowToLeft=false
146 Sea Zone  (7974,3552)  (7928,3597)  (7928,3551)  (8019,3598)  (7974,3506)  (8020,3506)  (8020,3552)  (7926,3505)  (7973,3643)  (7927,3643)  (7882,3597)  (7882,3551)  (8065,3598)  (8065,3644)  (8019,3644)  (7881,3644)  (8039,3460)  (8066,3552)  (7880,3505)  (7880,3459)  (7926,3459)  (7836,3598)  (7836,3552)  (8111,3598)  (8111,3644)  (7835,3669)  (8112,3545)  (7834,3506)  (7834,3460)  (7834,3414)  (7880,3413)  (8119,3455)  (8157,3591)  (8157,3637)  (7810,3368)  (8158,3501)  (7856,3367)  (7902,3333)  (8203,3606)  (8203,3652)  (7810,3322)  (8204,3487)  (7856,3321)  (8182,3315)  (8228,3298)  (8135,3293)  (7902,3287)  (8249,3605)  (8249,3651)  (7810,3276)  (8088,3276)  (7856,3275)  (7948,3271)  (8181,3269)  (8274,3269)  (8289,3315)  (8295,3597)  (8295,3643)  (8320,3269)  (8335,3315)  (8341,3629)  | overflowToLeft=false
74 Sea Zone  (4963,2607)  (4917,2652)  (4917,2606)  (4982,2653)  (5009,2584)  (4915,2560)  (4935,2698)  (5055,2557)  (4869,2580)  (4869,2534)  (4843,2488)  (5095,2633)  (5112,2679)  (4797,2482)  (4791,2436)  (5158,2654)  (5158,2700)  (4759,2390)  (5198,2746)  (5204,2666)  (5244,2712)  | overflowToLeft=false
Chicago  (19,1380)  (20,1432)  (71,1458)  (70,1408)  (67,1357)  (67,1305)  (45,1245)  (9,1304)  (10368,1253)  (10368,1308)  (10369,1363)  (10370,1419)  (10414,1459)  (10416,1397)  (10415,1336)  (10416,1275)  | overflowToLeft=false
105 Sea Zone  (8935,957)  (8889,1002)  (8889,956)  (8980,1003)  (8935,911)  (8981,911)  (8981,957)  (8887,910)  (8934,1048)  (8888,1048)  (8843,1002)  (8843,956)  (9026,1003)  (9026,1049)  (8980,1049)  (8842,1049)  (8933,865)  (8979,865)  (9025,865)  (9027,911)  (9027,957)  (8841,910)  (8841,864)  (8887,864)  (9071,821)  (8934,1094)  (8888,1094)  (8797,1003)  (8797,957)  (9072,1003)  (9072,1049)  (9072,1095)  (9026,1095)  (8980,1095)  (8842,1095)  (8796,1095)  (8796,1049)  (8933,819)  (8979,819)  (9025,819)  (9073,867)  (9073,913)  (8795,911)  (8795,865)  (8795,819)  (8841,818)  (8887,818)  (9117,779)  (9118,959)  (9118,1005)  (9118,1051)  (9118,1097)  (9119,825)  (9119,871)  | overflowToLeft=false
Newfoundland  (1366,879)  (1417,873)  (1469,883)  | overflowToLeft=false
Burma  (6455,2529)  (6500,2528)  (6408,2529)  (6544,2527)  (6455,2484)  (6454,2572)  (6501,2482)  (6500,2570)  (6406,2574)  (6407,2483)  (6545,2480)  (6500,2435)  (6455,2436)  (6410,2436)  (6491,2390)  (6445,2389)  (6399,2391)  (6359,2572)  (6377,2617)  (6425,2617)  (6473,2619)  (6404,2663)  (6448,2663)  (6497,2663)  (6508,2708)  (6590,2503)  (6545,2751)  (6544,2430)  (6459,2344)  | overflowToLeft=true
Eastern Szechwan  (6525,2190)  (6520,2146)  (6572,2149)  (6574,2198)  (6580,2252)  (6525,2242)  (6528,2297)  (6560,2354)  (6470,2223)  (6468,2168)  (6418,2177)  (6466,2116)  (6444,2063)  (6416,2124)  (6578,2303)  | overflowToLeft=false
Lativa Estonia  (3592,609)  (3641,611)  (3686,610)  (3706,656)  (3651,703)  (3695,702)  (3661,747)  (3706,745)  (3644,658)  | overflowToLeft=true
Stalingrad  (4512,1003)  (4567,993)  (4584,1060)  (4528,1059)  (4469,1059)  (4434,1114)  (4493,1114)  (4552,1113)  (4446,1173)  (4499,1171)  (4551,1170)  (4471,1225)  (4527,1224)  | overflowToLeft=false
Tula  (4254,872)  (4247,918)  (4301,878)  (4293,923)  (4344,897)  (4336,942)  (4382,942)  (4290,971)  (4246,964)  (4335,987)  (4380,987)  (4373,1030)  (4423,1011)  | overflowToLeft=false
Vichy France  (2728,1454)  (2773,1454)  (2818,1466)  (2774,1498)  (2730,1499)  (2819,1420)  (2864,1437)  (2861,1481)  (2816,1510)  (2872,1540)  (2828,1555)  (2781,1555)  (2731,1545)  (2715,1589)  (2666,1566)  (2667,1612)  | overflowToLeft=true
